step,body,x,y,z
41280,Earth,-33377944010.83742,-145702385335.0543,0
41290,Sun,546251.7083523857,13729487.840516215,0
41290,Earth,-32331454774.432617,-145938791287.934,0
41300,Sun,543104.6105502903,13733394.019479096,0
41300,Earth,-31283300466.266552,-146167680805.2106,0
41310,Sun,539952.6754817405,13737277.595132452,0
41310,Earth,-30233535085.934006,-146389042194.11258,0
41320,Sun,536796.0655263726,13741138.533533923,0
41320,Earth,-29182212714.66361,-146602864149.99478,0
41330,Sun,533634.9433005464,13744976.801908204,0
41330,Earth,-28129387512.525543,-146809135756.90158,0
41340,Sun,530469.4716489486,13748792.368648665,0
41340,Earth,-27075113715.635445,-147007846488.10953,0
41350,Sun,527299.8136361882,13752585.203318914,0
41350,Earth,-26019445633.35474,-147198986206.65082,0
41360,Sun,524126.13253837836,13756355.276654324,0
41360,Earth,-24962437645.487404,-147382545165.81558,0
41370,Sun,520948.59183471045,13760102.560563466,0
41370,Earth,-23904144199.4734,-147558514009.63464,0
41380,Sun,517767.35519901715,13763827.028129507,0
41380,Earth,-22844619807.578922,-147726883773.34174,0
41390,Sun,514582.58649132773,13767528.653611533,0
41390,Earth,-21783919044.08356,-147887645883.81583,0
41400,Sun,511394.449749413,13771207.412445819,0
41400,Earth,-20722096542.464577,-148040792160.00262,0
41410,Sun,508203.10918032285,13774863.28124702,0
41410,Earth,-19659206992.57838,-148186314813.31644,0
41420,Sun,505008.7291519161,13778496.237809343,0
41420,Earth,-18595305137.839413,-148324206448.0212,0
41430,Sun,501811.4741843822,13782106.261107605,0
41430,Earth,-17530445772.396538,-148454460061.59174,0
41440,Sun,498611.50894175685,13785693.331298273,0
41440,Earth,-16464683738.307142,-148577069045.05405,0
41450,Sun,495408.99822343,13789257.429720417,0
41450,Earth,-15398073922.708988,-148692027183.3061,0
41460,Sun,492204.1069556485,13792798.53889661,0
41460,Earth,-14330671254.990097,-148799328655.4174,0
41470,Sun,488997.00018301327,13796316.642533774,0
41470,Earth,-13262530703.956707,-148898968034.90875,0
41480,Sun,485787.84305997024,13799811.725523958,0
41480,Earth,-12193707274.999512,-148990940290.01172,0
41490,Sun,482576.8008422976,13803283.773945045,0
41490,Earth,-11124256007.258268,-149075240783.90726,0
41500,Sun,479364.03887858806,13806732.775061421,0
41500,Earth,-10054231970.785015,-149151865274.9443,0
41510,Sun,476149.7226017272,13810158.717324562,0
41510,Earth,-8983690263.705933,-149220809916.83795,0
41520,Sun,472934.0175203687,13813561.590373568,0
41520,Earth,-7912686009.382088,-149282071258.8471,0
41530,Sun,469717.0892104064,13816941.385035643,0
41530,Earth,-6841274353.569145,-149335646245.93182,0
41540,Sun,466499.1033064438,13820298.093326496,0
41540,Earth,-5769510461.576234,-149381532218.89017,0
41550,Sun,463280.225493261,13823631.708450695,0
41550,Earth,-4697449515.424093,-149419726914.47498,0
41560,Sun,460060.62149728066,13826942.224801958,0
41560,Earth,-3625146711.0026574,-149450228465.4895,0
41570,Sun,456840.45707803225,13830229.637963373,0
41570,Earth,-2552657255.2282066,-149473035400.86356,0
41580,Sun,453619.8980196155,13833493.944707572,0
41580,Earth,-1480036363.2002559,-149488146645.7086,0
41590,Sun,450399.1101221635,13836735.142996838,0
41590,Earth,-407339255.35831076,-149495561521.35242,0
41600,Sun,447178.25919330586,13839953.231983129,0
41600,Earth,665378845.3613554,-149495279745.354,0
41610,Sun,443957.5110396325,13843148.21200809,0
41610,Earth,1738062716.3687623,-149487301431.49728,0
41620,Sun,440737.0314581583,13846320.084602952,0
41620,Earth,2810657138.262968,-149471627089.76498,0
41630,Sun,437516.98622778885,13849468.852488393,0
41630,Earth,3883106897.6743617,-149448257626.29166,0
41640,Sun,434297.5411007884,13852594.519574342,0
41640,Earth,4955356790.106344,-149417194343.29694,0
41650,Sun,431078.86179425014,13855697.090959726,0
41650,Earth,6027351622.77627,-149378438938.99777,0
41660,Sun,427861.1139815683,13858776.572932122,0
41660,Earth,7099036217.455471,-149331993507.5005,0
41670,Sun,424644.4632839147,13861832.972967397,0
41670,Earth,8170355413.308272,-149277860538.67294,0
41680,Sun,421429.07526171795,13864866.299729247,0
41680,Earth,9241254069.729788,-149216042917.9957,0
41690,Sun,418215.11540614686,13867876.563068688,0
41690,Earth,10311677069.182394,-149146543926.393,0
41700,Sun,415002.74913059827,13870863.7740235,0
41700,Earth,11381569320.030733,-149069367240.04376,0
41710,Sun,411792.1417621898,13873827.94481759,0
41710,Earth,12450875759.37507,-148984516930.17203,0
41720,Sun,408583.45853325824,13876769.088860303,0
41720,Earth,13519541355.882914,-148891997462.81702,0
41730,Sun,405376.86457286315,13879687.220745668,0
41730,Earth,14587511112.618671,-148791813698.5831,0
41740,Sun,402172.5248982967,13882582.356251592,0
41740,Earth,15654730069.871302,-148683970892.36935,0
41750,Sun,398970.60440660064,13885454.512338994,0
41750,Earth,16721143307.97972,-148568474693.07898,0
41760,Sun,395771.2678660898,13888303.707150843,0
41760,Earth,17786695950.15588,-148445331143.30853,0
41770,Sun,392574.6799078835,13891129.960011203,0
41770,Earth,18851333165.30533,-148314546679.0167,0
41780,Sun,389381.00501744414,13893933.291424138,0
41780,Earth,19915000170.84516,-148176128129.17325,0
41790,Sun,386190.4075261254,13896713.72307264,0
41790,Earth,20977642235.519176,-148030082715.38754,0
41800,Sun,383003.05160272756,13899471.27781742,0
41800,Earth,22039204682.210102,-147876418051.51697,0
41810,Sun,379819.10124506394,13902205.97969568,0
41810,Earth,23099632890.74875,-147715142143.25534,0
41820,Sun,376638.7202715355,13904917.853919826,0
41820,Earth,24158872300.71995,-147546263387.70117,0
41830,Sun,373462.072312716,13907606.926876107,0
41830,Earth,25216868414.26519,-147369790572.90585,0
41840,Sun,370289.3208029476,13910273.226123191,0
41840,Earth,26273566798.881638,-147185732877.40186,0
41850,Sun,367120.6289719479,13912916.7803907,0
41850,Earth,27328913090.217636,-146994099869.7109,0
41860,Sun,363956.15983642754,13915537.61957766,0
41860,Earth,28382852994.864326,-146794901507.83212,0
41870,Sun,360796.0761917202,13918135.774750913,0
41870,Earth,29435332293.143444,-146588148138.71008,0
41880,Sun,357640.5406034246,13920711.27814347,0
41880,Earth,30486296841.89093,-146373850497.6835,0
41890,Sun,354489.7153990591,13923264.163152765,0
41890,Earth,31535692577.236385,-146152019707.91342,0
41900,Sun,351343.7626597292,13925794.464338921,0
41900,Earth,32583465517.37822,-145922667279.79193,0
41910,Sun,348202.84421180934,13928302.21742287,0
41910,Earth,33629561765.35422,-145685805110.33072,0
41920,Sun,345067.1216186373,13930787.459284497,0
41920,Earth,34673927511.80755,-145441445482.53024,0
41930,Sun,341936.75617222406,13933250.227960661,0
41930,Earth,35716509037.747925,-145189601064.72894,0
41940,Sun,338811.9088849781,13935690.562643193,0
41940,Earth,36757252717.30789,-144930284909.93283,0
41950,Sun,335692.74048144463,13938108.503676822,0
41950,Earth,37796105020.49413,-144663510455.12515,0
41960,Sun,332579.4113900604,13940504.092557041,0
41960,Earth,38833012515.93338,-144389291520.55673,0
41970,Sun,329472.0817349249,13942877.371927924,0
41970,Earth,39867921873.613235,-144107642309.01685,0
41980,Sun,326370.91132758843,13945228.38557987,0
41980,Earth,40900779867.61732,-143818577405.08395,0
41990,Sun,323276.05965885497,13947557.17844729,0
41990,Earth,41931533378.854904,-143522111774.35742,0
42000,Sun,320187.685890605,13949863.796606263,0
42000,Earth,42960129397.78479,-143218260762.66983,0
42010,Sun,317105.9488476341,13952148.287272098,0
42010,Earth,43986515027.133286,-142907040095.2794,0
42020,Sun,314031.00700951053,13954410.698796844,0
42020,Earth,45010637484.60612,-142588465876.04346,0
42030,Sun,310963.0185024511,13956651.08066677,0
42030,Earth,46032444105.59426,-142262554586.57257,0
42040,Sun,307902.14109121583,13958869.483499747,0
42040,Earth,47051882345.873405,-141929323085.36502,0
42050,Sun,304848.53217102186,13961065.959042601,0
42050,Earth,48068899784.29701,-141588788606.9225,0
42060,Sun,301802.34875947755,13963240.560168408,0
42060,Earth,49083444125.482796,-141240968760.8463,0
42070,Sun,298763.7474885364,13965393.340873709,0
42070,Earth,50095463202.49247,-140885881530.91467,0
42080,Sun,295732.8845964716,13967524.356275693,0
42080,Earth,51104904979.5047,-140523545274.14063,0
42090,Sun,292709.9159198711,13969633.6626093,0
42090,Earth,52111717554.48101,-140153978719.81122,0
42100,Sun,289694.9968856549,13971721.317224292,0
42100,Earth,53115849161.82463,-139777200968.50766,0
42110,Sun,286688.28250311344,13973787.37858224,0
42110,Earth,54117248175.032104,-139393231491.10632,0
42120,Sun,283689.9273559684,13975831.906253483,0
42120,Earth,55115863109.33747,-139002090127.76102,0
42130,Sun,280700.085594456,13977854.960914005,0
42130,Earth,56111642624.34889,-138603797086.86667,0
42140,Sun,277718.91092743335,13979856.604342273,0
42140,Earth,57104535526.6778,-138198372944.00388,0
42150,Sun,274746.55661450786,13981836.899416003,0
42150,Earth,58094490772.560074,-137785838640.86496,0
42160,Sun,271783.1754581908,13983795.910108898,0
42160,Earth,59081457470.469406,-137366215484.16138,0
42170,Sun,268828.919796075,13985733.701487284,0
42170,Earth,60065384883.72262,-136939525144.51237,0
42180,Sun,265883.94149303675,13987650.339706749,0
42180,Earth,61046222433.07676,-136505789655.3155,0
42190,Sun,262948.3919334629,13989545.892008668,0
42190,Earth,62023919699.31793,-136065031411.59818,0
42200,Sun,260022.42201350306,13991420.42671672,0
42200,Earth,62998426425.8417,-135617273168.8512,0
42210,Sun,257106.18213334802,13993274.013233319,0
42210,Earth,63969692521.22487,-135162538041.84381,0
42220,Sun,254199.82218953353,13995106.722036002,0
42220,Earth,64937668061.78865,-134700849503.4205,0
42230,Sun,251303.4915672714,13996918.624673767,0
42230,Earth,65902303294.15291,-134232231383.27956,0
42240,Sun,248417.33913280675,13998709.793763354,0
42240,Earth,66863548637.78155,-133756707866.73355,0
42250,Sun,245541.51322580286,14000480.302985456,0
42250,Earth,67821354687.51877,-133274303493.45163,0
42260,Sun,242676.16165175382,14002230.227080898,0
42260,Earth,68775672216.11613,-132785043156.18398,0
42270,Sun,239821.4316744249,14003959.641846756,0
42270,Earth,69726452176.7503,-132288952099.46814,0
42280,Sun,236977.47000832146,14005668.624132408,0
42280,Earth,70673645705.53125,-131786055918.31758,0
42290,Sun,234144.42281118655,14007357.25183556,0
42290,Earth,71617204124.00102,-131276380556.89244,0
42300,Sun,231322.43567652788,14009025.60389818,0
42300,Earth,72557078941.62262,-130759952307.15259,0
42310,Sun,228511.65362617408,14010673.760302419,0
42310,Earth,73493221858.25919,-130236797807.49287,0
42320,Sun,225712.22110286108,14012301.802066453,0
42320,Earth,74425584766.64325,-129706944041.36092,0
42330,Sun,222924.28196284847,14013909.811240276,0
42330,Earth,75354119754.83565,-129170418335.85744,0
42340,Sun,220147.97946856683,14015497.870901454,0
42340,Earth,76278779108.67458,-128627248360.31897,0
42350,Sun,217383.45628129595,14017066.065150814,0
42350,Earth,77199515314.21407,-128077462124.88333,0
42360,Sun,214630.85445387417,14018614.479108084,0
42360,Earth,78116281060.1521,-127521087979.03778,0
42370,Sun,211890.31542343998,14020143.198907482,0
42370,Earth,79029029240.24815,-126958154610.14998,0
42380,Sun,209161.98000420525,14021652.311693253,0
42380,Earth,79937712955.73004,-126388691041.98174,0
42390,Sun,206445.98838026117,14023141.90561516,0
42390,Earth,80842285517.68997,-125812726633.18582,0
42400,Sun,203742.480098417,14024612.069823911,0
42400,Earth,81742700449.4696,-125230291075.78572,0
42410,Sun,201051.59406107198,14026062.894466557,0
42410,Earth,82638911489.03413,-124641414393.63852,0
42420,Sun,198373.4685191206,14027494.470681809,0
42420,Earth,83530872591.3351,-124046126940.88094,0
42430,Sun,195708.241064892,14028906.890595336,0
42430,Earth,84418537930.66206,-123444459400.3587,0
42440,Sun,193056.0486251236,14030300.247314991,0
42440,Earth,85301861902.98279,-122836442782.03915,0
42450,Sun,190417.02745396915,14031674.634926004,0
42450,Earth,86180799128.27185,-122222108421.40749,0
42460,Sun,187791.31312604187,14033030.14848611,0
42460,Earth,87055304452.82765,-121601487977.84618,0
42470,Sun,185179.04052949286,14034366.884020634,0
42470,Earth,87925332951.57782,-120974613432.99838,0
42480,Sun,182580.34385912502,14035684.93851753,0
42480,Earth,88790839930.37247,-120341517089.11473,0
42490,Sun,179995.3566095431,14036984.409922367,0
42490,Earth,89651780928.26573,-119702231567.38412,0
42500,Sun,177424.21156833984,14038265.397133276,0
42500,Earth,90508111719.78503,-119056789806.24818,0
42510,Sun,174867.04080931933,14039527.999995828,0
42510,Earth,91359788317.18823,-118405225059.69977,0
42520,Sun,172323.97568575648,14040772.319297886,0
42520,Earth,92206766972.7084,-117747570895.56557,0
42530,Sun,169795.14682369452,14041998.4567644,0
42530,Earth,93049004180.7863,-117083861193.77264,0
42540,Sun,167280.68411527987,14043206.51505215,0
42540,Earth,93886456680.2901,-116414130144.59932,0
42550,Sun,164780.71671213515,14044396.59774446,0
42550,Earth,94719081456.7226,-115738412246.9105,0
42560,Sun,162295.37301877027,14045568.809345832,0
42560,Earth,95546835744.4156,-115056742306.37706,0
42570,Sun,159824.78068603235,14046723.25527658,0
42570,Earth,96369677028.7116,-114369155433.68007,0
42580,Sun,157369.06660459467,14047860.04186736,0
42580,Earth,97187563048.13214,-113675687042.69936,0
42590,Sun,154928.35689848464,14048979.276353715,0
42590,Earth,98000451796.5335,-112976372848.68684,0
42600,Sun,152502.77691865162,14050081.06687052,0
42600,Earth,98808301525.2488,-112271248866.42476,0
42610,Sun,150092.4512365747,14051165.52244643,0
42610,Earth,99611070745.21715,-111560351408.36847,0
42620,Sun,147697.50363791044,14052232.75299824,0
42620,Earth,100408718229.09912,-110843717082.77452,0
42630,Sun,145318.0571161815,14053282.86932523,0
42630,Earth,101201203013.37889,-110121382791.81367,0
42640,Sun,142954.23386650602,14054315.983103443,0
42640,Earth,101988484400.45264,-109393385729.66895,0
42650,Sun,140606.15527936807,14055332.206879953,0
42650,Earth,102770521960.70337,-108659763380.61919,0
42660,Sun,138273.94193442972,14056331.654067036,0
42660,Earth,103547275534.56177,-107920553517.10776,0
42670,Sun,135957.71359438496,14057314.438936355,0
42670,Earth,104318705234.55322,-107175794197.79683,0
42680,Sun,133657.5891988557,14058280.676613057,0
42680,Earth,105084771447.33078,-106425523765.60715,0
42690,Sun,131373.68685832983,14059230.483069854,0
42690,Earth,105845434835.69412,-105669780845.74352,0
42700,Sun,129106.1238481427,14060163.975121053,0
42700,Earth,106600656340.59406,-104908604343.70601,0
42710,Sun,126855.01660250081,14061081.270416524,0
42710,Earth,107350397183.1228,-104142033443.28705,0
42720,Sun,124620.48070854942,14061982.487435674,0
42720,Earth,108094618866.49008,-103370107604.55449,0
42730,Sun,122402.63090048336,14062867.745481322,0
42730,Earth,108833283177.98428,-102592866561.82071,0
42740,Sun,120201.58105370194,14063737.164673572,0
42740,Earth,109566352190.91936,-101810350321.59785,0
42750,Sun,118017.4441790079,14064590.865943637,0
42750,Earth,110293788266.56677,-101022599160.53954,0
42760,Sun,115850.33241685088,14065428.971027603,0
42760,Earth,111015554056.07285,-100229653623.36867,0
42770,Sun,113700.35703161564,14066251.602460189,0
42770,Earth,111731612502.36102,-99431554520.792,0
42780,Sun,111567.62840595518,14067058.883568417,0
42780,Earth,112441926842.01918,-98628342927.40112,0
42790,Sun,109452.25603516943,14067850.938465297,0
42790,Earth,113146460607.17204,-97820060179.56023,0
42800,Sun,107354.34852162909,14068627.892043423,0
42800,Earth,113845177627.33809,-97006747873.28073,0
42810,Sun,105274.01356924577,14069389.86996857,0
42810,Earth,114538042031.2715,-96188447862.08266,0
42820,Sun,103211.35797798802,14070136.998673227,0
42820,Earth,115225018248.78853,-95365202254.84325,0
42830,Sun,101166.48763844368,14070869.405350093,0
42830,Earth,115906071012.57849,-94537053413.63268,0
42840,Sun,99139.50752642911,14071587.217945548,0
42840,Earth,116581165359.99925,-93704043951.53685,0
42850,Sun,97130.5216976452,14072290.56515308,0
42850,Earth,117250266634.8571,-92866216730.46785,0
42860,Sun,95139.63328238054,14072979.576406656,0
42860,Earth,117913340489.17082,-92023614858.96147,0
42870,Sun,93166.94448026214,14073654.381874098,0
42870,Earth,118570352884.91988,-91176281689.96281,0
42880,Sun,91212.55655505389,14074315.112450374,0
42880,Earth,119221270095.77707,-90324260818.59923,0
42890,Sun,89276.56982950278,14074961.899750892,0
42890,Earth,119866058708.82483,-89467596079.94125,0
42900,Sun,87359.08368023355,14075594.876104735,0
42900,Earth,120504685626.25555,-88606331546.75122,0
42910,Sun,85460.1965326917,14076214.174547853,0
42910,Earth,121137118067.05606,-87740511527.22041,0
42920,Sun,83580.00585613515,14076819.928816255,0
42920,Earth,121763323568.67543,-86870180562.69385,0
42930,Sun,81718.60815867512,14077412.273339123,0
42930,Earth,122383269988.67676,-85995383425.38365,0
42940,Sun,79876.09898236587,14077991.343231926,0
42940,Earth,122996925506.3725,-85116165116.0707,0
42950,Sun,78052.57289834415,14078557.274289476,0
42950,Earth,123604258624.44334,-84232570861.79486,0
42960,Sun,76248.12350201818,14079110.20297896,0
42960,Earth,124205238170.5405,-83344646113.53378,0
42970,Sun,74462.84340830664,14079650.266432943,0
42970,Earth,124799833298.8714,-82452436543.87038,0
42980,Sun,72696.82424692782,14080177.60244232,0
42980,Earth,125388013491.76868,-81555988044.64943,0
42990,Sun,70950.15665773895,14080692.34944926,0
42990,Earth,125969748561.24232,-80655346724.6228,0
43000,Sun,69222.93028612647,14081194.646540089,0
43000,Earth,126545008650.51512,-79750558907.0841,0
43010,Sun,67515.2337784469,14081684.633438166,0
43010,Earth,127113764235.54103,-78841671127.49231,0
43020,Sun,65827.15477751881,14082162.450496718,0
43020,Earth,127675986126.50653,-77928730131.08496,0
43030,Sun,64158.77991816618,14082628.238691628,0
43030,Earth,128231645469.31502,-77011782870.48055,0
43040,Sun,62510.19482281313,14083082.139614211,0
43040,Earth,128780713747.05402,-76090876503.27077,0
43050,Sun,60881.484097130386,14083524.29546397,0
43050,Earth,129323162781.445,-75166058389.60233,0
43060,Sun,59272.731325733745,14083954.84904128,0
43060,Earth,129858964734.27618,-74237376089.74854,0
43070,Sun,57684.01906793462,14084373.943740083,0
43070,Earth,130388092108.8178,-73304877361.67104,0
43080,Sun,56115.42885354298,14084781.723540533,0
43080,Earth,130910517751.21983,-72368610158.57144,0
43090,Sun,54567.04117872274,14085178.333001604,0
43090,Earth,131426214851.89253,-71428622626.43318,0
43100,Sun,53038.93550190002,14085563.917253705,0
43100,Earth,131935156946.86914,-70484963101.55386,0
43110,Sun,51531.19023972433,14085938.621991212,0
43110,Earth,132437317919.151,-69537680108.06776,0
43120,Sun,50043.882763082824,14086302.593465028,0
43120,Earth,132932672000.03511,-68586822355.45926,0
43130,Sun,48577.089393168026,14086655.978475077,0
43130,Earth,133421193770.42369,-67632438736.0666,0
43140,Sun,47130.885397598984,14086998.924362779,0
43140,Earth,133902858162.11606,-66674578322.57683,0
43150,Sun,45705.34498659625,14087331.579003505,0
43150,Earth,134377640459.08263,-65713290365.511444,0
43160,Sun,44300.54130921067,14087654.090799002,0
43160,Earth,134845516298.72092,-64748624290.70317,0
43170,Sun,42916.54644960636,14087966.60866979,0
43170,Earth,135306461673.09348,-63780629696.76407,0
43180,Sun,41553.431423397946,14088269.282047529,0
43180,Earth,135760452930.14783,-62809356352.5448,0
43190,Sun,40211.26617404215,14088562.260867372,0
43190,Earth,136207466774.91821,-61834854194.58555,0
43200,Sun,38890.11956928423,14088845.695560282,0
43200,Earth,136647480270.70914,-60857173324.55829,0
43210,Sun,37590.05939765904,14089119.737045325,0
43210,Earth,137080470840.2608,-59876364006.70104,0
43220,Sun,36311.1523650471,14089384.536721958,0
43220,Earth,137506416266.89594,-58892476665.2438,0
43230,Sun,35053.464091285896,14089640.246462246,0
43230,Earth,137925294695.6486,-57905561881.82651,0
43240,Sun,33817.05910683644,14089887.018603113,0
43240,Earth,138337084634.37433,-56915670392.90911,0
43250,Sun,32602.00084950526,14090125.005938534,0
43250,Earth,138741764954.8418,-55922853087.17391,0
43260,Sun,31408.3516612221,14090354.361711705,0
43260,Earth,139139314893.8062,-54927161002.92021,0
43270,Sun,30236.17278487336,14090575.23960721,0
43270,Earth,139529714054.06372,-53928645325.45154,0
43280,Sun,29085.52436119153,14090787.793743143,0
43280,Earth,139912942405.48752,-52927357384.45544,0
43290,Sun,27956.46542570065,14090992.17866323,0
43290,Earth,140288980286.0453,-51923348651.37612,0
43300,Sun,26849.053905718083,14091188.549328906,0
43300,Earth,140657808402.79764,-50916670736.77989,0
43310,Sun,25763.346617412626,14091377.061111396,0
43310,Earth,141019407832.87793,-49907375387.713684,0
43320,Sun,24699.399262919214,14091557.86978376,0
43320,Earth,141373760024.45316,-48895514485.05677,0
43330,Sun,23657.266427510243,14091731.131512916,0
43330,Earth,141720846797.66623,-47881140040.865746,0
43340,Sun,22637.001576823717,14091897.002851654,0
43340,Earth,142060650345.55896,-46864304195.71289,0
43350,Sun,21638.65705414838,14092055.640730618,0
43350,Earth,142393153234.97644,-45845059216.01823,0
43360,Sun,20662.284077765904,14092207.202450292,0
43360,Earth,142718338407.4521,-44823457491.375145,0
43370,Sun,19707.932738350257,14092351.845672933,0
43370,Earth,143036189180.0739,-43799551531.86989,0
43380,Sun,18775.651996424447,14092489.72841452,0
43380,Earth,143346689246.33154,-42773393965.39509,0
43390,Sun,17865.48967987473,14092621.009036658,0
43390,Earth,143649822676.94397,-41745037534.9573,0
43400,Sun,16977.492481522342,14092745.846238483,0
43400,Earth,143945573920.66855,-40714535095.97886,0
43410,Sun,16111.705956752998,14092864.399048537,0
43410,Earth,144233927805.0902,-39681939613.59402,0
43420,Sun,15268.174521204162,14092976.82681665,0
43420,Earth,144514869537.39206,-38647304159.939705,0
43430,Sun,14446.941448510253,14093083.289205771,0
43430,Earth,144788384705.1061,-37610681911.44079,0
43440,Sun,13648.048868105887,14093183.946183812,0
43440,Earth,145054459276.84494,-36572126146.09028,0
43450,Sun,12871.53776308726,14093278.958015464,0
43450,Earth,145313079603.0141,-35531690240.72431,0
43460,Sun,12117.447968131784,14093368.485253993,0
43460,Earth,145564232416.50476,-34489427668.29223,0
43470,Sun,11385.81816747607,14093452.688733041,0
43470,Earth,145807904833.36752,-33445391995.12196,0
43480,Sun,10676.685892952328,14093531.729558395,0
43480,Earth,146044084353.46594,-32399636878.180527,0
43490,Sun,9990.087522083366,14093605.76909974,0
43490,Earth,146272758861.11136,-31352216062.33016,0
43500,Sun,9326.058276236148,14093674.968982432,0
43500,Earth,146493916625.67767,-30303183377.579983,0
43510,Sun,8684.632218834147,14093739.491079202,0
43510,Earth,146707546302.1969,-29252592736.33341,0
43520,Sun,8065.842253628466,14093799.497501902,0
43520,Earth,146913636931.93466,-28200498130.631454,0
43530,Sun,7469.720123027848,14093855.1505932,0
43530,Earth,147112177942.9468,-27146953629.39204,0
43540,Sun,6896.296406487691,14093906.6129183,0
43540,Earth,147303159150.61566,-26092013375.645485,0
43550,Sun,6345.600518958095,14093954.04725661,0
43550,Earth,147486570758.16693,-25035731583.766228,0
43560,Sun,5817.660709391042,14093997.616593424,0
43560,Earth,147662403357.16714,-23978162536.701027,0
43570,Sun,5312.504059306778,14094037.484111601,0
43570,Earth,147830647928.0006,-22919360583.193737,0
43580,Sun,4830.156481419464,14094073.81318321,0
43580,Earth,147991295840.32782,-21859380135.006775,0
43590,Sun,4370.642718322169,14094106.76736118,0
43590,Earth,148144338853.52283,-20798275664.139416,0
43600,Sun,3933.986341231253,14094136.510370944,0
43600,Earth,148289769117.09177,-19736101700.04314,0
43610,Sun,3520.209748790224,14094163.206102066,0
43610,Earth,148427579171.07123,-18672912826.83401,0
43620,Sun,3129.3341659331104,14094187.018599857,0
43620,Earth,148557761946.40662,-17608763680.502422,0
43630,Sun,2761.3796428074065,14094208.112057002,0
43630,Earth,148680310765.31094,-16543708946.120161,0
43640,Sun,2416.3650537566477,14094226.650805168,0
43640,Earth,148795219341.6039,-15477803355.045095,0
43650,Sun,2094.308096362664,14094242.799306583,0
43650,Earth,148902481781.0307,-14411101682.123491,0
43660,Sun,1795.2252905475498,14094256.722145649,0
43660,Earth,149002092581.56088,-13343658742.89017,0
43670,Sun,1519.1319777354097,14094268.584020521,0
43670,Earth,149094046633.6679,-12275529390.76664,0
43680,Sun,1266.0423200739076,14094278.549734691,0
43680,Earth,149178339220.58832,-11206768514.25732,0
43690,Sun,1035.9692997156587,14094286.784188569,0
43690,Earth,149254966018.56097,-10137431034.144032,0
43700,Sun,828.9247181595051,14094293.452371046,0
43700,Earth,149323923097.0464,-9067571900.678848,0
43710,Sun,644.919195651702,14094298.719351064,0
43710,Earth,149385206918.92645,-7997246090.775498,0
43720,Sun,483.9621706470452,14094302.750269184,0
43720,Earth,149438814340.68372,-6926508605.199408,0
43730,Sun,346.06189932996625,14094305.710329138,0
43730,Earth,149484742612.56073,-5855414465.75657,0
43740,Sun,231.2254551956173,14094307.764789391,0
43740,Earth,149522989378.6999,-4784018712.481365,0
43750,Sun,139.45872869096704,14094309.07895469,0
43750,Earth,149553552677.2628,-3712376400.823456,0
43760,Sun,70.76642691592522,14094309.81816762,0
43760,Earth,149576430940.52982,-2640542598.8339143,0
43770,Sun,25.152073384509272,14094310.147800148,0
43770,Earth,149591622994.97955,-1568572384.3507283,0
43780,Sun,2.618007846065514,14094310.233245185,0
43780,Earth,149599128061.34857,-496520842.18380916,0
43790,Sun,3.1653861665532426,14094310.239908108,0
43790,Earth,149598945754.67084,575556938.700346,0
43800,Sun,26.794180269897442,14094310.333198331,0
43800,Earth,149591076084.29718,1647605867.9941978,0
43810,Sun,73.50317813941311,14094310.678520834,0
43810,Earth,149575519453.89493,2719570856.864779,0
43820,Sun,143.289983879301,14094311.441267723,0
43820,Earth,149552276661.42728,3791396820.769231,0
43830,Sun,236.15101783621188,14094312.786809763,0
43830,Earth,149521348899.1131,4863028682.270131,0
43840,Sun,352.0815167808734,14094314.880487934,0
43840,Earth,149482737753.36612,5934411373.850458,0
43850,Sun,491.0755341497706,14094317.88760498,0
43850,Earth,149436445204.71463,7005489840.7280655,0
43860,Sun,653.1259403468687,14094321.973416964,0
43860,Earth,149382473627.7009,8076209043.669521,0
43870,Sun,838.2244231053626,14094327.303124808,0
43870,Earth,149320825790.7607,9146513961.803167,0
43880,Sun,1046.3614879094382,14094334.04186587,0
43880,Earth,149251504856.083,10216349595.431252,0
43890,Sun,1277.5264584760207,14094342.354705483,0
43890,Earth,149174514379.44922,11285660968.841019,0
43900,Sun,1531.7074772964904,14094352.406628538,0
43900,Earth,149089858310.053,12354393133.114594,0
43910,Sun,1808.8915062383371,14094364.362531038,0
43910,Earth,148997540990.29993,13422491168.937525,0
43920,Sun,2109.0643272067277,14094378.387211666,0
43920,Earth,148897567155.58694,14489900189.405827,0
43930,Sun,2432.2105428659493,14094394.64536337,0
43930,Earth,148789941934.06213,15556565342.831455,0
43940,Sun,2778.313577420698,14094413.301564954,0
43940,Earth,148674670846.36462,16622431815.545979,0
43950,Sun,3147.3556774571707,14094434.520272644,0
43950,Earth,148551759805.34445,17687444834.702347,0
43960,Sun,3539.317912843924,14094458.465811701,0
43960,Earth,148421215115.7624,18751549671.074642,0
43970,Sun,3954.180177692457,14094485.30236801,0
43970,Earth,148283043473.9701,19814691641.855625,0
43980,Sun,4391.92119137746,14094515.193979686,0
43980,Earth,148137251967.57028,20876816113.45199,0
43990,Sun,4852.518499616696,14094548.304528702,0
43990,Earth,147983848075.05725,21937868504.277126,0
44000,Sun,5335.948475610455,14094584.797732497,0
44000,Earth,147822839665.4371,22997794287.541306,0
44010,Sun,5842.186321240516,14094624.837135615,0
44010,Earth,147654234997.82864,24056538994.0391,0
44020,Sun,6371.20606832858,14094668.586101333,0
